numathlete	nom	numnation
22814	nom_du_N22814_nation_76	76
22815	nom_du_N22815_nation_7	7
22816	nom_du_N22816_nation_89	89
22817	nom_du_N22817_nation_84	84
22818	nom_du_N22818_nation_74	74
22819	nom_du_N22819_nation_37	37
22820	nom_du_N22820_nation_36	36
22821	nom_du_N22821_nation_1	1
22822	nom_du_N22822_nation_59	59
22823	nom_du_N22823_nation_89	89
22824	nom_du_N22824_nation_97	97
22825	nom_du_N22825_nation_51	51
22826	nom_du_N22826_nation_33	33
22827	nom_du_N22827_nation_20	20
22828	nom_du_N22828_nation_48	48
22829	nom_du_N22829_nation_5	5
22830	nom_du_N22830_nation_53	53
22831	nom_du_N22831_nation_57	57
22832	nom_du_N22832_nation_88	88
22833	nom_du_N22833_nation_45	45
22834	nom_du_N22834_nation_41	41
22835	nom_du_N22835_nation_86	86
22836	nom_du_N22836_nation_87	87
22837	nom_du_N22837_nation_67	67
22838	nom_du_N22838_nation_99	99
22839	nom_du_N22839_nation_33	33
22840	nom_du_N22840_nation_5	5
22841	nom_du_N22841_nation_82	82
22842	nom_du_N22842_nation_42	42
22843	nom_du_N22843_nation_33	33
22844	nom_du_N22844_nation_55	55
22845	nom_du_N22845_nation_33	33
22846	nom_du_N22846_nation_31	31
22847	nom_du_N22847_nation_9	9
22848	nom_du_N22848_nation_88	88
22849	nom_du_N22849_nation_34	34
22850	nom_du_N22850_nation_39	39
22851	nom_du_N22851_nation_80	80
22852	nom_du_N22852_nation_56	56
22853	nom_du_N22853_nation_92	92
22854	nom_du_N22854_nation_3	3
22855	nom_du_N22855_nation_24	24
22856	nom_du_N22856_nation_46	46
22857	nom_du_N22857_nation_41	41
22858	nom_du_N22858_nation_100	100
22859	nom_du_N22859_nation_16	16
22860	nom_du_N22860_nation_44	44
22861	nom_du_N22861_nation_80	80
22862	nom_du_N22862_nation_30	30
22863	nom_du_N22863_nation_69	69
22864	nom_du_N22864_nation_79	79
22865	nom_du_N22865_nation_82	82
22866	nom_du_N22866_nation_7	7
22867	nom_du_N22867_nation_64	64
22868	nom_du_N22868_nation_71	71
22869	nom_du_N22869_nation_83	83
22870	nom_du_N22870_nation_96	96
22871	nom_du_N22871_nation_6	6
22872	nom_du_N22872_nation_87	87
22873	nom_du_N22873_nation_85	85
22874	nom_du_N22874_nation_51	51
22875	nom_du_N22875_nation_97	97
22876	nom_du_N22876_nation_67	67
22877	nom_du_N22877_nation_15	15
22878	nom_du_N22878_nation_100	100
22879	nom_du_N22879_nation_94	94
22880	nom_du_N22880_nation_85	85
22881	nom_du_N22881_nation_56	56
22882	nom_du_N22882_nation_74	74
22883	nom_du_N22883_nation_96	96
22884	nom_du_N22884_nation_100	100
22885	nom_du_N22885_nation_28	28
22886	nom_du_N22886_nation_50	50
22887	nom_du_N22887_nation_28	28
22888	nom_du_N22888_nation_92	92
22889	nom_du_N22889_nation_41	41
22890	nom_du_N22890_nation_98	98
22891	nom_du_N22891_nation_42	42
22892	nom_du_N22892_nation_16	16
22893	nom_du_N22893_nation_66	66
22894	nom_du_N22894_nation_17	17
22895	nom_du_N22895_nation_75	75
22896	nom_du_N22896_nation_62	62
22897	nom_du_N22897_nation_94	94
22898	nom_du_N22898_nation_77	77
22899	nom_du_N22899_nation_2	2
22900	nom_du_N22900_nation_73	73
22901	nom_du_N22901_nation_75	75
22902	nom_du_N22902_nation_49	49
22903	nom_du_N22903_nation_13	13
22904	nom_du_N22904_nation_88	88
22905	nom_du_N22905_nation_51	51
22906	nom_du_N22906_nation_62	62
22907	nom_du_N22907_nation_91	91
22908	nom_du_N22908_nation_83	83
22909	nom_du_N22909_nation_1	1
22910	nom_du_N22910_nation_33	33
22911	nom_du_N22911_nation_50	50
22912	nom_du_N22912_nation_71	71
22913	nom_du_N22913_nation_1	1
22914	nom_du_N22914_nation_27	27
22915	nom_du_N22915_nation_82	82
22916	nom_du_N22916_nation_5	5
22917	nom_du_N22917_nation_72	72
22918	nom_du_N22918_nation_82	82
22919	nom_du_N22919_nation_100	100
22920	nom_du_N22920_nation_86	86
22921	nom_du_N22921_nation_43	43
22922	nom_du_N22922_nation_65	65
22923	nom_du_N22923_nation_33	33
22924	nom_du_N22924_nation_94	94
22925	nom_du_N22925_nation_36	36
22926	nom_du_N22926_nation_84	84
22927	nom_du_N22927_nation_13	13
22928	nom_du_N22928_nation_57	57
22929	nom_du_N22929_nation_34	34
22930	nom_du_N22930_nation_7	7
22931	nom_du_N22931_nation_12	12
22932	nom_du_N22932_nation_28	28
22933	nom_du_N22933_nation_69	69
22934	nom_du_N22934_nation_53	53
22935	nom_du_N22935_nation_38	38
22936	nom_du_N22936_nation_19	19
22937	nom_du_N22937_nation_20	20
22938	nom_du_N22938_nation_12	12
22939	nom_du_N22939_nation_19	19
22940	nom_du_N22940_nation_39	39
22941	nom_du_N22941_nation_95	95
22942	nom_du_N22942_nation_7	7
22943	nom_du_N22943_nation_55	55
22944	nom_du_N22944_nation_97	97
22945	nom_du_N22945_nation_30	30
22946	nom_du_N22946_nation_63	63
22947	nom_du_N22947_nation_13	13
22948	nom_du_N22948_nation_18	18
22949	nom_du_N22949_nation_26	26
22950	nom_du_N22950_nation_3	3
22951	nom_du_N22951_nation_5	5
22952	nom_du_N22952_nation_48	48
22953	nom_du_N22953_nation_83	83
22954	nom_du_N22954_nation_8	8
22955	nom_du_N22955_nation_61	61
22956	nom_du_N22956_nation_44	44
22957	nom_du_N22957_nation_77	77
22958	nom_du_N22958_nation_98	98
22959	nom_du_N22959_nation_68	68
22960	nom_du_N22960_nation_29	29
22961	nom_du_N22961_nation_68	68
22962	nom_du_N22962_nation_90	90
22963	nom_du_N22963_nation_23	23
22964	nom_du_N22964_nation_49	49
22965	nom_du_N22965_nation_95	95
22966	nom_du_N22966_nation_47	47
22967	nom_du_N22967_nation_42	42
22968	nom_du_N22968_nation_58	58
22969	nom_du_N22969_nation_28	28
22970	nom_du_N22970_nation_90	90
22971	nom_du_N22971_nation_89	89
22972	nom_du_N22972_nation_25	25
22973	nom_du_N22973_nation_72	72
22974	nom_du_N22974_nation_53	53
22975	nom_du_N22975_nation_80	80
22976	nom_du_N22976_nation_35	35
22977	nom_du_N22977_nation_48	48
22978	nom_du_N22978_nation_36	36
22979	nom_du_N22979_nation_32	32
22980	nom_du_N22980_nation_34	34
22981	nom_du_N22981_nation_27	27
22982	nom_du_N22982_nation_68	68
22983	nom_du_N22983_nation_21	21
22984	nom_du_N22984_nation_82	82
22985	nom_du_N22985_nation_48	48
22986	nom_du_N22986_nation_57	57
22987	nom_du_N22987_nation_24	24
22988	nom_du_N22988_nation_7	7
22989	nom_du_N22989_nation_42	42
22990	nom_du_N22990_nation_81	81
22991	nom_du_N22991_nation_4	4
22992	nom_du_N22992_nation_67	67
22993	nom_du_N22993_nation_1	1
22994	nom_du_N22994_nation_91	91
22995	nom_du_N22995_nation_99	99
22996	nom_du_N22996_nation_75	75
22997	nom_du_N22997_nation_29	29
22998	nom_du_N22998_nation_70	70
22999	nom_du_N22999_nation_90	90
23000	nom_du_N23000_nation_26	26
23001	nom_du_N23001_nation_41	41
23002	nom_du_N23002_nation_99	99
23003	nom_du_N23003_nation_47	47
23004	nom_du_N23004_nation_97	97
23005	nom_du_N23005_nation_52	52
23006	nom_du_N23006_nation_62	62
23007	nom_du_N23007_nation_22	22
23008	nom_du_N23008_nation_5	5
23009	nom_du_N23009_nation_32	32
23010	nom_du_N23010_nation_96	96
23011	nom_du_N23011_nation_23	23
23012	nom_du_N23012_nation_9	9
23013	nom_du_N23013_nation_20	20
23014	nom_du_N23014_nation_86	86
23015	nom_du_N23015_nation_86	86
23016	nom_du_N23016_nation_60	60
23017	nom_du_N23017_nation_66	66
23018	nom_du_N23018_nation_74	74
23019	nom_du_N23019_nation_97	97
23020	nom_du_N23020_nation_8	8
23021	nom_du_N23021_nation_73	73
23022	nom_du_N23022_nation_39	39
23023	nom_du_N23023_nation_28	28
23024	nom_du_N23024_nation_2	2
23025	nom_du_N23025_nation_98	98
23026	nom_du_N23026_nation_13	13
23027	nom_du_N23027_nation_27	27
23028	nom_du_N23028_nation_11	11
23029	nom_du_N23029_nation_74	74
23030	nom_du_N23030_nation_66	66
23031	nom_du_N23031_nation_69	69
23032	nom_du_N23032_nation_68	68
23033	nom_du_N23033_nation_16	16
23034	nom_du_N23034_nation_28	28
23035	nom_du_N23035_nation_33	33
23036	nom_du_N23036_nation_79	79
23037	nom_du_N23037_nation_34	34
23038	nom_du_N23038_nation_82	82
23039	nom_du_N23039_nation_22	22
23040	nom_du_N23040_nation_56	56
23041	nom_du_N23041_nation_24	24
23042	nom_du_N23042_nation_34	34
23043	nom_du_N23043_nation_87	87
23044	nom_du_N23044_nation_70	70
23045	nom_du_N23045_nation_28	28
23046	nom_du_N23046_nation_50	50
23047	nom_du_N23047_nation_26	26
23048	nom_du_N23048_nation_71	71
23049	nom_du_N23049_nation_50	50
23050	nom_du_N23050_nation_31	31
23051	nom_du_N23051_nation_87	87
23052	nom_du_N23052_nation_46	46
23053	nom_du_N23053_nation_22	22
23054	nom_du_N23054_nation_18	18
23055	nom_du_N23055_nation_47	47
23056	nom_du_N23056_nation_53	53
23057	nom_du_N23057_nation_3	3
23058	nom_du_N23058_nation_74	74
23059	nom_du_N23059_nation_14	14
23060	nom_du_N23060_nation_68	68
23061	nom_du_N23061_nation_9	9
23062	nom_du_N23062_nation_49	49
23063	nom_du_N23063_nation_22	22
23064	nom_du_N23064_nation_57	57
23065	nom_du_N23065_nation_83	83
23066	nom_du_N23066_nation_30	30
23067	nom_du_N23067_nation_75	75
23068	nom_du_N23068_nation_23	23
23069	nom_du_N23069_nation_26	26
23070	nom_du_N23070_nation_78	78
23071	nom_du_N23071_nation_84	84
23072	nom_du_N23072_nation_17	17
23073	nom_du_N23073_nation_61	61
23074	nom_du_N23074_nation_46	46
23075	nom_du_N23075_nation_71	71
23076	nom_du_N23076_nation_91	91
23077	nom_du_N23077_nation_100	100
23078	nom_du_N23078_nation_96	96
23079	nom_du_N23079_nation_68	68
23080	nom_du_N23080_nation_18	18
23081	nom_du_N23081_nation_79	79
23082	nom_du_N23082_nation_30	30
23083	nom_du_N23083_nation_57	57
23084	nom_du_N23084_nation_88	88
23085	nom_du_N23085_nation_66	66
23086	nom_du_N23086_nation_73	73
23087	nom_du_N23087_nation_71	71
23088	nom_du_N23088_nation_99	99
23089	nom_du_N23089_nation_61	61
23090	nom_du_N23090_nation_60	60
23091	nom_du_N23091_nation_76	76
23092	nom_du_N23092_nation_23	23
23093	nom_du_N23093_nation_68	68
23094	nom_du_N23094_nation_30	30
23095	nom_du_N23095_nation_12	12
23096	nom_du_N23096_nation_19	19
23097	nom_du_N23097_nation_7	7
23098	nom_du_N23098_nation_24	24
23099	nom_du_N23099_nation_86	86
23100	nom_du_N23100_nation_86	86
23101	nom_du_N23101_nation_24	24
23102	nom_du_N23102_nation_75	75
23103	nom_du_N23103_nation_77	77
23104	nom_du_N23104_nation_7	7
23105	nom_du_N23105_nation_55	55
23106	nom_du_N23106_nation_46	46
23107	nom_du_N23107_nation_76	76
23108	nom_du_N23108_nation_72	72
23109	nom_du_N23109_nation_66	66
23110	nom_du_N23110_nation_89	89
23111	nom_du_N23111_nation_26	26
23112	nom_du_N23112_nation_43	43
23113	nom_du_N23113_nation_45	45
23114	nom_du_N23114_nation_32	32
23115	nom_du_N23115_nation_25	25
23116	nom_du_N23116_nation_26	26
23117	nom_du_N23117_nation_72	72
23118	nom_du_N23118_nation_51	51
23119	nom_du_N23119_nation_94	94
23120	nom_du_N23120_nation_67	67
23121	nom_du_N23121_nation_27	27
23122	nom_du_N23122_nation_98	98
23123	nom_du_N23123_nation_66	66
23124	nom_du_N23124_nation_55	55
23125	nom_du_N23125_nation_38	38
23126	nom_du_N23126_nation_53	53
23127	nom_du_N23127_nation_71	71
23128	nom_du_N23128_nation_6	6
23129	nom_du_N23129_nation_94	94
23130	nom_du_N23130_nation_2	2
23131	nom_du_N23131_nation_58	58
23132	nom_du_N23132_nation_39	39
23133	nom_du_N23133_nation_24	24
23134	nom_du_N23134_nation_92	92
23135	nom_du_N23135_nation_37	37
23136	nom_du_N23136_nation_41	41
23137	nom_du_N23137_nation_37	37
23138	nom_du_N23138_nation_66	66
23139	nom_du_N23139_nation_60	60
23140	nom_du_N23140_nation_87	87
23141	nom_du_N23141_nation_55	55
23142	nom_du_N23142_nation_94	94
23143	nom_du_N23143_nation_28	28
23144	nom_du_N23144_nation_2	2
23145	nom_du_N23145_nation_81	81
23146	nom_du_N23146_nation_42	42
23147	nom_du_N23147_nation_93	93
23148	nom_du_N23148_nation_85	85
23149	nom_du_N23149_nation_60	60
23150	nom_du_N23150_nation_39	39
23151	nom_du_N23151_nation_36	36
23152	nom_du_N23152_nation_29	29
23153	nom_du_N23153_nation_33	33
23154	nom_du_N23154_nation_71	71
23155	nom_du_N23155_nation_91	91
23156	nom_du_N23156_nation_17	17
23157	nom_du_N23157_nation_97	97
23158	nom_du_N23158_nation_27	27
23159	nom_du_N23159_nation_36	36
23160	nom_du_N23160_nation_39	39
23161	nom_du_N23161_nation_29	29
23162	nom_du_N23162_nation_96	96
23163	nom_du_N23163_nation_25	25
23164	nom_du_N23164_nation_82	82
23165	nom_du_N23165_nation_64	64
23166	nom_du_N23166_nation_100	100
23167	nom_du_N23167_nation_24	24
23168	nom_du_N23168_nation_83	83
23169	nom_du_N23169_nation_83	83
23170	nom_du_N23170_nation_16	16
23171	nom_du_N23171_nation_45	45
23172	nom_du_N23172_nation_26	26
23173	nom_du_N23173_nation_29	29
23174	nom_du_N23174_nation_94	94
23175	nom_du_N23175_nation_79	79
23176	nom_du_N23176_nation_91	91
23177	nom_du_N23177_nation_46	46
23178	nom_du_N23178_nation_92	92
23179	nom_du_N23179_nation_94	94
23180	nom_du_N23180_nation_84	84
23181	nom_du_N23181_nation_13	13
23182	nom_du_N23182_nation_44	44
23183	nom_du_N23183_nation_1	1
23184	nom_du_N23184_nation_48	48
23185	nom_du_N23185_nation_77	77
23186	nom_du_N23186_nation_18	18
23187	nom_du_N23187_nation_76	76
23188	nom_du_N23188_nation_51	51
23189	nom_du_N23189_nation_12	12
23190	nom_du_N23190_nation_17	17
23191	nom_du_N23191_nation_91	91
23192	nom_du_N23192_nation_52	52
23193	nom_du_N23193_nation_43	43
23194	nom_du_N23194_nation_31	31
23195	nom_du_N23195_nation_77	77
23196	nom_du_N23196_nation_50	50
23197	nom_du_N23197_nation_52	52
23198	nom_du_N23198_nation_66	66
23199	nom_du_N23199_nation_21	21
23200	nom_du_N23200_nation_99	99
23201	nom_du_N23201_nation_2	2
23202	nom_du_N23202_nation_22	22
23203	nom_du_N23203_nation_70	70
23204	nom_du_N23204_nation_91	91
23205	nom_du_N23205_nation_75	75
23206	nom_du_N23206_nation_32	32
23207	nom_du_N23207_nation_62	62
23208	nom_du_N23208_nation_70	70
23209	nom_du_N23209_nation_11	11
23210	nom_du_N23210_nation_75	75
23211	nom_du_N23211_nation_92	92
23212	nom_du_N23212_nation_2	2
23213	nom_du_N23213_nation_30	30
23214	nom_du_N23214_nation_60	60
23215	nom_du_N23215_nation_100	100
23216	nom_du_N23216_nation_29	29
23217	nom_du_N23217_nation_48	48
23218	nom_du_N23218_nation_23	23
23219	nom_du_N23219_nation_28	28
23220	nom_du_N23220_nation_36	36
23221	nom_du_N23221_nation_24	24
23222	nom_du_N23222_nation_80	80
23223	nom_du_N23223_nation_1	1
23224	nom_du_N23224_nation_87	87
23225	nom_du_N23225_nation_100	100
23226	nom_du_N23226_nation_11	11
23227	nom_du_N23227_nation_14	14
23228	nom_du_N23228_nation_49	49
23229	nom_du_N23229_nation_64	64
23230	nom_du_N23230_nation_45	45
23231	nom_du_N23231_nation_29	29
23232	nom_du_N23232_nation_88	88
23233	nom_du_N23233_nation_75	75
23234	nom_du_N23234_nation_69	69
23235	nom_du_N23235_nation_56	56
23236	nom_du_N23236_nation_79	79
23237	nom_du_N23237_nation_42	42
23238	nom_du_N23238_nation_73	73
23239	nom_du_N23239_nation_44	44
23240	nom_du_N23240_nation_35	35
23241	nom_du_N23241_nation_58	58
23242	nom_du_N23242_nation_53	53
23243	nom_du_N23243_nation_34	34
23244	nom_du_N23244_nation_10	10
23245	nom_du_N23245_nation_58	58
23246	nom_du_N23246_nation_42	42
23247	nom_du_N23247_nation_16	16
23248	nom_du_N23248_nation_2	2
23249	nom_du_N23249_nation_20	20
23250	nom_du_N23250_nation_9	9
23251	nom_du_N23251_nation_63	63
23252	nom_du_N23252_nation_58	58
23253	nom_du_N23253_nation_72	72
23254	nom_du_N23254_nation_3	3
23255	nom_du_N23255_nation_21	21
23256	nom_du_N23256_nation_54	54
23257	nom_du_N23257_nation_3	3
23258	nom_du_N23258_nation_73	73
23259	nom_du_N23259_nation_95	95
23260	nom_du_N23260_nation_99	99
23261	nom_du_N23261_nation_6	6
23262	nom_du_N23262_nation_47	47
23263	nom_du_N23263_nation_42	42
23264	nom_du_N23264_nation_43	43
23265	nom_du_N23265_nation_30	30
23266	nom_du_N23266_nation_66	66
23267	nom_du_N23267_nation_38	38
23268	nom_du_N23268_nation_10	10
23269	nom_du_N23269_nation_20	20
23270	nom_du_N23270_nation_63	63
23271	nom_du_N23271_nation_4	4
23272	nom_du_N23272_nation_100	100
23273	nom_du_N23273_nation_13	13
23274	nom_du_N23274_nation_90	90
23275	nom_du_N23275_nation_93	93
23276	nom_du_N23276_nation_89	89
23277	nom_du_N23277_nation_23	23
23278	nom_du_N23278_nation_32	32
23279	nom_du_N23279_nation_42	42
23280	nom_du_N23280_nation_84	84
23281	nom_du_N23281_nation_93	93
23282	nom_du_N23282_nation_25	25
23283	nom_du_N23283_nation_9	9
23284	nom_du_N23284_nation_18	18
23285	nom_du_N23285_nation_86	86
23286	nom_du_N23286_nation_44	44
23287	nom_du_N23287_nation_72	72
23288	nom_du_N23288_nation_78	78
23289	nom_du_N23289_nation_100	100
23290	nom_du_N23290_nation_72	72
23291	nom_du_N23291_nation_18	18
23292	nom_du_N23292_nation_2	2
23293	nom_du_N23293_nation_55	55
23294	nom_du_N23294_nation_29	29
23295	nom_du_N23295_nation_43	43
23296	nom_du_N23296_nation_67	67
23297	nom_du_N23297_nation_97	97
23298	nom_du_N23298_nation_59	59
23299	nom_du_N23299_nation_55	55
23300	nom_du_N23300_nation_26	26
23301	nom_du_N23301_nation_11	11
23302	nom_du_N23302_nation_32	32
23303	nom_du_N23303_nation_42	42
23304	nom_du_N23304_nation_55	55
23305	nom_du_N23305_nation_82	82
23306	nom_du_N23306_nation_81	81
23307	nom_du_N23307_nation_11	11
23308	nom_du_N23308_nation_88	88
23309	nom_du_N23309_nation_95	95
23310	nom_du_N23310_nation_23	23
23311	nom_du_N23311_nation_64	64
23312	nom_du_N23312_nation_28	28
23313	nom_du_N23313_nation_98	98
23314	nom_du_N23314_nation_13	13
23315	nom_du_N23315_nation_51	51
23316	nom_du_N23316_nation_26	26
23317	nom_du_N23317_nation_62	62
23318	nom_du_N23318_nation_44	44
23319	nom_du_N23319_nation_71	71
23320	nom_du_N23320_nation_51	51
23321	nom_du_N23321_nation_95	95
23322	nom_du_N23322_nation_79	79
23323	nom_du_N23323_nation_53	53
23324	nom_du_N23324_nation_59	59
23325	nom_du_N23325_nation_46	46
23326	nom_du_N23326_nation_7	7
23327	nom_du_N23327_nation_8	8
23328	nom_du_N23328_nation_20	20
23329	nom_du_N23329_nation_72	72
23330	nom_du_N23330_nation_18	18
23331	nom_du_N23331_nation_24	24
23332	nom_du_N23332_nation_68	68
23333	nom_du_N23333_nation_45	45
23334	nom_du_N23334_nation_1	1
23335	nom_du_N23335_nation_8	8
23336	nom_du_N23336_nation_61	61
23337	nom_du_N23337_nation_78	78
23338	nom_du_N23338_nation_32	32
23339	nom_du_N23339_nation_70	70
23340	nom_du_N23340_nation_35	35
23341	nom_du_N23341_nation_40	40
23342	nom_du_N23342_nation_89	89
23343	nom_du_N23343_nation_93	93
23344	nom_du_N23344_nation_59	59
23345	nom_du_N23345_nation_8	8
23346	nom_du_N23346_nation_73	73
23347	nom_du_N23347_nation_54	54
23348	nom_du_N23348_nation_61	61
23349	nom_du_N23349_nation_42	42
23350	nom_du_N23350_nation_55	55
23351	nom_du_N23351_nation_36	36
23352	nom_du_N23352_nation_1	1
23353	nom_du_N23353_nation_18	18
23354	nom_du_N23354_nation_56	56
23355	nom_du_N23355_nation_88	88
23356	nom_du_N23356_nation_78	78
23357	nom_du_N23357_nation_92	92
23358	nom_du_N23358_nation_45	45
23359	nom_du_N23359_nation_94	94
23360	nom_du_N23360_nation_18	18
23361	nom_du_N23361_nation_27	27
23362	nom_du_N23362_nation_39	39
23363	nom_du_N23363_nation_88	88
23364	nom_du_N23364_nation_1	1
23365	nom_du_N23365_nation_68	68
23366	nom_du_N23366_nation_84	84
23367	nom_du_N23367_nation_39	39
23368	nom_du_N23368_nation_49	49
23369	nom_du_N23369_nation_51	51
23370	nom_du_N23370_nation_34	34
23371	nom_du_N23371_nation_22	22
23372	nom_du_N23372_nation_83	83
23373	nom_du_N23373_nation_94	94
23374	nom_du_N23374_nation_75	75
23375	nom_du_N23375_nation_12	12
23376	nom_du_N23376_nation_57	57
23377	nom_du_N23377_nation_19	19
23378	nom_du_N23378_nation_22	22
23379	nom_du_N23379_nation_30	30
23380	nom_du_N23380_nation_23	23
23381	nom_du_N23381_nation_66	66
23382	nom_du_N23382_nation_16	16
23383	nom_du_N23383_nation_89	89
23384	nom_du_N23384_nation_11	11
23385	nom_du_N23385_nation_57	57
23386	nom_du_N23386_nation_56	56
23387	nom_du_N23387_nation_25	25
23388	nom_du_N23388_nation_57	57
23389	nom_du_N23389_nation_9	9
23390	nom_du_N23390_nation_71	71
23391	nom_du_N23391_nation_24	24
23392	nom_du_N23392_nation_19	19
23393	nom_du_N23393_nation_36	36
23394	nom_du_N23394_nation_23	23
23395	nom_du_N23395_nation_57	57
23396	nom_du_N23396_nation_77	77
23397	nom_du_N23397_nation_70	70
23398	nom_du_N23398_nation_30	30
23399	nom_du_N23399_nation_56	56
23400	nom_du_N23400_nation_64	64
23401	nom_du_N23401_nation_69	69
23402	nom_du_N23402_nation_56	56
23403	nom_du_N23403_nation_48	48
23404	nom_du_N23404_nation_2	2
23405	nom_du_N23405_nation_75	75
23406	nom_du_N23406_nation_14	14
23407	nom_du_N23407_nation_39	39
23408	nom_du_N23408_nation_5	5
23409	nom_du_N23409_nation_5	5
23410	nom_du_N23410_nation_94	94
23411	nom_du_N23411_nation_82	82
23412	nom_du_N23412_nation_90	90
23413	nom_du_N23413_nation_78	78
23414	nom_du_N23414_nation_80	80
23415	nom_du_N23415_nation_70	70
23416	nom_du_N23416_nation_14	14
23417	nom_du_N23417_nation_43	43
23418	nom_du_N23418_nation_97	97
23419	nom_du_N23419_nation_73	73
23420	nom_du_N23420_nation_24	24
23421	nom_du_N23421_nation_1	1
23422	nom_du_N23422_nation_94	94
23423	nom_du_N23423_nation_94	94
23424	nom_du_N23424_nation_24	24
23425	nom_du_N23425_nation_87	87
23426	nom_du_N23426_nation_37	37
23427	nom_du_N23427_nation_25	25
23428	nom_du_N23428_nation_71	71
23429	nom_du_N23429_nation_90	90
23430	nom_du_N23430_nation_45	45
23431	nom_du_N23431_nation_43	43
23432	nom_du_N23432_nation_55	55
23433	nom_du_N23433_nation_44	44
23434	nom_du_N23434_nation_49	49
23435	nom_du_N23435_nation_80	80
23436	nom_du_N23436_nation_42	42
23437	nom_du_N23437_nation_74	74
23438	nom_du_N23438_nation_49	49
23439	nom_du_N23439_nation_25	25
23440	nom_du_N23440_nation_57	57
23441	nom_du_N23441_nation_71	71
23442	nom_du_N23442_nation_14	14
23443	nom_du_N23443_nation_12	12
23444	nom_du_N23444_nation_36	36
23445	nom_du_N23445_nation_52	52
23446	nom_du_N23446_nation_38	38
23447	nom_du_N23447_nation_1	1
23448	nom_du_N23448_nation_39	39
